week,port,region,shipping_mode,avg_wait_days,disruption_index,freight_rate_usd,fuel_price_usd,backlog_teu,on_time_pct
2022-09-25,Jebel Ali,Asia,ro-ro,2.52,18.39,2297.56,2.92,7783,79.44
2019-11-17,Colombo,Middle East,ro-ro,2.82,38.87,2555.37,2.11,12140,72.7
2021-02-14,Manzanillo,Middle East,tanker,3.73,19.92,2619.0,2.25,17416,76.56
2016-10-09,Singapore,Asia,tanker,2.22,17.09,2619.16,2.4,19452,80.43
2021-02-28,Long Beach,North America,container,2.46,5.16,1346.04,2.14,6366,83.53
2017-08-27,Tanjung Priok,Africa,bulk,2.94,32.92,2041.72,1.36,21870,74.24
2016-02-21,Santos,Asia,bulk,1.09,40.34,1837.4,2.48,19516,75.72
2022-06-26,Long Beach,Asia,container,2.27,43.83,2869.01,1.55,22136,72.31
2016-05-22,Santos,North America,ro-ro,2.28,18.65,1514.71,2.38,13393,79.84
2016-03-20,Hamburg,South America,ro-ro,0.4,21.77,1642.42,2.48,21743,82.67
2019-01-27,Felixstowe,Asia,bulk,4.43,21.6,3615.98,2.42,18269,74.66
2023-01-22,Houston,North America,tanker,1.33,49.45,2335.79,2.3,15493,72.5
2021-06-06,Busan,South America,container,6.62,40.3,2155.58,1.59,19543,64.67
2022-06-12,Santos,North America,container,2.54,11.19,1451.93,1.36,17315,81.56
2015-06-28,Tanjung Priok,Africa,tanker,5.04,48.81,2281.41,2.73,21641,65.28
2017-09-03,Ningbo,South America,tanker,1.81,13.55,2691.14,2.38,8151,82.32
2018-07-08,Long Beach,Asia,ro-ro,2.46,22.87,2037.46,3.61,21015,78.22
2022-05-15,Shanghai,Africa,ro-ro,4.95,9.91,1713.22,3.11,18063,77.13
2023-06-18,Santos,Middle East,container,3.79,8.73,1901.25,2.26,12949,79.8
2021-05-30,Felixstowe,Asia,bulk,1.9,40.58,2742.53,1.95,26495,74.03
2015-04-12,Ningbo,Asia,ro-ro,5.02,27.77,2367.82,1.68,12350,71.63
2022-02-20,Santos,Middle East,tanker,4.11,16.91,2252.69,2.55,17022,76.71
2015-07-26,Colombo,Middle East,tanker,2.54,19.85,1966.12,1.82,14852,78.96
2021-04-04,Hamburg,Europe,container,5.0,8.3,1561.75,1.15,22937,77.51
2023-05-07,Houston,Europe,tanker,5.59,4.41,1196.82,2.64,13498,77.5
2020-01-26,Jebel Ali,Middle East,bulk,2.36,57.11,3097.45,3.17,22098,68.15
2018-08-12,Felixstowe,Asia,tanker,4.17,34.38,1112.49,2.13,9107,71.35
2016-01-24,Savannah,Middle East,tanker,1.3,29.49,1525.55,2.2,9693,78.55
2021-10-24,Hamburg,North America,container,3.1,8.77,2152.38,3.91,18588,81.17
2023-05-07,Rotterdam,Europe,container,3.24,27.47,824.86,1.96,14387,75.28
2018-06-10,Houston,Asia,bulk,3.14,20.76,2002.72,2.2,11781,77.49
2023-11-12,Felixstowe,Middle East,ro-ro,3.8,58.61,3226.95,2.12,25401,64.82
2021-02-07,Jebel Ali,Europe,tanker,2.7,41.61,1905.31,1.27,12459,72.12
2016-04-24,Jebel Ali,North America,container,1.47,28.97,919.54,2.66,11612,78.37
2016-07-17,Rotterdam,Asia,container,3.39,23.61,1612.59,2.16,15435,76.14
2016-10-23,Busan,South America,tanker,5.2,54.97,1775.35,2.78,15007,63.11
2022-08-14,Long Beach,North America,container,5.34,40.42,1668.7,2.62,23599,67.19
2017-02-12,Santos,South America,ro-ro,4.23,5.6,1412.08,3.09,8166,79.86
2024-06-09,Santos,South America,bulk,0.67,6.01,2103.86,2.37,9312,86.86
2018-11-04,New York/New Jersey,Europe,tanker,3.75,13.63,2409.5,2.67,10889,78.41
2023-09-17,Los Angeles,Asia,ro-ro,8.08,22.29,1425.61,1.96,12596,67.15
2017-08-27,Felixstowe,Asia,bulk,2.4,53.99,2587.76,2.15,31373,69.0
2023-05-07,New York/New Jersey,Europe,container,3.93,69.35,1732.32,3.05,33605,61.34
2018-03-25,Long Beach,Europe,tanker,4.5,14.3,1951.47,1.86,22448,76.71
2019-06-30,Santos,Asia,bulk,4.28,73.1,2527.69,4.01,29767,59.51
2023-06-11,Busan,Africa,ro-ro,5.06,36.25,1986.01,1.71,15607,69.0
2015-12-13,Valencia,South America,tanker,2.77,6.9,1466.51,2.4,17557,82.39
2018-04-22,Busan,Asia,bulk,2.33,15.28,3058.55,2.71,16909,80.76
2021-01-31,Houston,North America,bulk,3.17,26.09,3313.17,1.61,14490,75.83
2024-11-17,Singapore,Asia,tanker,1.75,23.94,3024.2,2.86,15563,79.32
2020-04-05,Long Beach,North America,ro-ro,4.15,18.83,1384.53,2.53,22132,76.05
2019-12-29,Ningbo,Africa,tanker,3.04,25.56,1589.02,2.25,18290,76.25
2020-08-09,Valencia,Asia,bulk,1.34,24.33,1669.69,1.83,15876,80.02
2018-11-11,New York/New Jersey,North America,bulk,0.82,30.68,1940.91,2.12,24626,79.16
2018-10-21,Houston,Africa,ro-ro,1.66,37.58,988.12,3.15,23510,75.41
2020-08-09,Durban,South America,ro-ro,3.63,36.72,1949.5,1.43,14259,71.72
2016-08-28,Valencia,Middle East,ro-ro,3.17,31.66,2996.13,3.97,23866,74.16
2019-01-20,Hamburg,Africa,tanker,2.0,22.24,1602.13,2.79,15791,79.33
2018-04-08,Santos,Europe,container,1.86,37.57,2525.13,2.19,33359,75.01
2018-10-07,Durban,South America,ro-ro,8.07,16.55,3022.69,2.31,9838,68.9
2018-04-29,New York/New Jersey,Middle East,tanker,0.2,26.44,2364.18,3.04,21769,81.67
2015-03-29,Durban,North America,container,0.93,8.02,1072.05,2.96,18200,85.73
2022-08-07,Hamburg,North America,tanker,3.76,13.74,2375.22,2.11,17449,78.36
2021-06-13,Antwerp,North America,ro-ro,4.17,3.8,983.47,3.35,13658,80.52
2019-07-07,Singapore,Africa,bulk,4.62,23.0,2377.91,1.56,11160,73.86
2020-03-29,Tanjung Priok,Europe,tanker,2.89,8.47,598.2,2.39,21907,81.68
2019-07-07,Ningbo,North America,container,3.56,30.33,1504.36,2.5,25828,73.78
2017-01-15,Manzanillo,North America,ro-ro,0.65,13.99,1378.1,2.08,15060,84.5
2023-08-27,Santos,South America,tanker,3.67,54.25,1634.04,3.37,17504,66.38
2016-04-24,Felixstowe,Asia,bulk,4.67,52.37,2177.12,2.24,14569,64.95
2020-06-21,Shanghai,Asia,tanker,7.07,17.37,2232.59,1.93,22141,70.65
2020-02-16,Shanghai,Middle East,container,3.4,26.92,2245.23,2.68,16305,75.12
2019-02-17,Durban,Asia,container,4.51,23.17,2326.89,1.71,23023,74.03
2024-04-28,Tanjung Priok,South America,bulk,3.0,28.95,1615.39,1.91,12402,75.32
2023-11-05,Durban,North America,container,3.02,39.31,2002.64,3.14,24858,72.17
2021-04-18,Hamburg,Africa,container,5.14,36.31,3062.47,3.07,12048,68.83
2017-11-19,Durban,Middle East,tanker,4.02,25.7,2442.04,2.31,5234,74.25
2022-07-31,Tanjung Priok,South America,ro-ro,3.66,21.95,2078.57,2.4,24271,76.1
2018-01-14,Tanjung Priok,North America,tanker,4.85,34.19,2255.89,1.75,18205,70.04
2021-03-07,Santos,South America,bulk,0.2,40.78,1794.82,2.35,17204,77.37
2024-05-26,Savannah,Asia,ro-ro,4.94,3.94,1500.82,3.18,0,78.94
2017-09-10,Shanghai,Middle East,bulk,0.2,23.33,1968.33,2.75,21572,82.6
2015-09-20,New York/New Jersey,Africa,ro-ro,4.83,29.66,2104.04,2.37,12810,71.44
2019-12-15,Rotterdam,Asia,bulk,1.93,26.12,1718.77,2.27,16479,78.3
2018-12-30,Durban,Africa,bulk,4.33,30.77,2266.99,2.27,16118,72.11
2023-10-29,Rotterdam,South America,bulk,1.39,30.15,3110.85,2.4,19567,78.18
2019-09-01,Colombo,North America,bulk,3.76,56.69,1741.66,3.05,19282,65.47
2017-03-19,Durban,Middle East,container,1.98,29.75,1750.33,1.67,23875,77.12
2022-09-11,Rotterdam,South America,bulk,1.07,22.9,1623.83,1.91,14366,80.99
2018-05-20,Manzanillo,South America,container,5.92,6.82,1308.6,2.5,5795,76.11
2019-03-03,Rotterdam,Europe,container,5.44,8.98,1228.08,2.13,8268,76.43
2015-11-15,Savannah,North America,bulk,4.16,11.65,3148.73,2.16,12845,78.18
2019-07-07,Rotterdam,North America,container,2.76,18.84,2443.48,2.41,8751,78.83
2016-03-27,Manzanillo,Middle East,ro-ro,2.69,46.89,1819.82,2.17,16960,70.55
2023-07-09,Jebel Ali,North America,container,4.29,50.46,3036.16,1.6,20542,66.28
2015-08-02,Manzanillo,Africa,ro-ro,3.37,1.66,1932.15,3.19,8371,82.76
2022-07-31,Savannah,North America,container,0.2,40.4,2832.72,2.65,3819,77.48
2020-10-18,Antwerp,Asia,ro-ro,0.27,34.0,2050.45,2.58,21046,79.26
2016-10-30,Ningbo,North America,bulk,0.2,5.39,2834.87,2.88,14265,87.98
2020-09-06,Singapore,Africa,bulk,3.0,21.64,2219.55,2.63,17949,77.51
2016-09-04,Colombo,South America,container,1.88,17.08,2873.69,2.08,13690,81.12
2024-06-23,Shanghai,Middle East,bulk,0.2,51.64,2987.67,2.63,14748,74.11
2018-10-28,Singapore,Asia,ro-ro,3.96,15.48,1282.18,2.77,14944,77.44
2021-03-14,Savannah,North America,container,3.07,23.52,942.25,1.2,14049,76.8
2018-11-25,Los Angeles,Middle East,ro-ro,5.31,71.11,3124.91,1.61,22894,58.05
2018-07-29,Los Angeles,Asia,tanker,5.33,51.74,3027.79,2.52,15032,63.82
2021-06-20,Colombo,Middle East,ro-ro,5.34,15.32,2183.1,2.32,9539,74.72
2016-06-19,Singapore,North America,container,3.72,34.83,2273.94,2.26,16347,72.11
2023-07-23,Felixstowe,Africa,ro-ro,4.51,32.48,2045.33,1.71,19556,71.24
2023-04-16,Shanghai,North America,container,3.4,44.93,1742.14,2.98,16138,69.72
2015-04-05,Jebel Ali,Asia,tanker,0.9,15.83,2458.45,2.3,14340,83.45
2016-09-11,New York/New Jersey,Africa,bulk,3.39,44.61,1760.71,2.77,21208,69.84
2020-07-12,Los Angeles,Middle East,tanker,1.41,10.82,2463.46,3.14,13038,83.93
2016-12-18,Jebel Ali,South America,tanker,3.83,50.83,1967.07,4.12,26138,67.09
2024-03-17,Long Beach,South America,container,3.19,3.58,2096.14,2.58,6162,82.55
2022-03-20,Durban,Europe,ro-ro,2.18,30.86,2151.29,2.71,18644,76.38
2023-03-26,Durban,Europe,tanker,0.44,39.29,2774.1,2.14,24008,77.33
2017-10-08,Jebel Ali,South America,ro-ro,4.59,14.72,1261.52,2.43,23237,76.4
2018-02-18,Jebel Ali,South America,ro-ro,4.47,39.39,2179.15,2.8,14408,69.24
2015-04-19,Manzanillo,Europe,ro-ro,1.57,25.32,3312.89,2.24,15828,79.26
2017-04-30,Santos,South America,ro-ro,5.16,37.86,1560.68,2.32,27185,68.32
2016-06-05,Busan,North America,tanker,2.06,12.86,2273.29,2.66,20925,82.02
2023-06-04,Rotterdam,Asia,ro-ro,5.62,25.08,2035.66,2.91,19109,71.24
2016-07-10,Colombo,Middle East,ro-ro,2.55,14.29,2082.26,1.91,14093,80.61
2015-06-14,Tanjung Priok,Europe,bulk,5.68,38.98,3046.28,1.58,19846,66.95
2015-06-07,New York/New Jersey,Europe,ro-ro,1.87,58.03,2061.24,2.06,20231,68.85
2022-01-16,Valencia,Africa,bulk,4.87,14.94,2117.8,2.93,17887,75.78
2022-06-19,Los Angeles,Asia,container,1.7,13.11,1850.37,1.95,13290,82.67
2015-02-08,Colombo,Asia,bulk,6.74,10.23,1547.99,2.5,11648,73.45
2016-06-05,Valencia,Asia,tanker,4.4,7.22,2262.54,1.77,12210,79.03
2021-02-28,Savannah,Middle East,ro-ro,3.09,22.19,2246.03,1.39,7696,77.16
2023-12-17,Ningbo,Africa,container,1.61,31.42,2432.94,3.16,27556,77.35
2017-09-17,Santos,Asia,ro-ro,1.2,32.69,1592.09,2.64,15055,77.79
2018-08-19,New York/New Jersey,North America,bulk,3.43,15.26,2417.68,1.87,15556,78.56
2020-07-05,New York/New Jersey,South America,ro-ro,4.77,41.36,1753.25,2.04,18659,68.05
2017-09-17,Felixstowe,Asia,bulk,8.16,13.94,2386.03,1.55,22005,69.5
2018-03-11,Houston,South America,ro-ro,1.42,13.6,2414.71,2.54,12055,83.08
2021-07-25,Manzanillo,South America,container,0.31,33.66,1430.41,2.2,22521,79.28
2023-10-29,Long Beach,Africa,tanker,5.82,22.72,2280.99,2.57,19211,71.54
2022-03-13,Shanghai,Europe,container,3.42,39.59,3310.62,2.18,13684,71.28
2021-10-17,Ningbo,Asia,ro-ro,3.76,36.0,847.29,2.58,28449,71.68
2015-11-22,Singapore,Middle East,bulk,3.41,10.48,1836.85,1.99,19689,80.04
2015-01-18,Colombo,Europe,bulk,3.85,55.75,3833.76,1.83,22646,65.58
2022-03-13,Santos,North America,container,6.88,47.59,2807.68,2.97,21409,61.96
2015-12-20,New York/New Jersey,Africa,ro-ro,3.46,8.05,1842.87,1.41,7321,80.66
2019-04-21,Singapore,Middle East,tanker,1.64,10.59,1305.1,2.11,16313,83.54
2016-01-17,Valencia,Europe,bulk,4.44,13.19,1909.75,2.62,13993,77.16
2017-09-03,Shanghai,Middle East,bulk,2.0,18.84,1702.02,3.63,20404,80.35
2024-11-17,Rotterdam,South America,tanker,1.31,35.42,2429.55,1.19,12316,76.75
2020-06-28,Los Angeles,North America,container,1.79,48.24,1825.95,1.53,26626,71.95
2024-07-14,Manzanillo,Africa,bulk,6.83,42.32,2237.91,2.31,17771,63.64
2018-02-25,Shanghai,Africa,ro-ro,2.17,42.96,2954.73,2.08,19997,72.77
2019-09-22,New York/New Jersey,Europe,ro-ro,4.62,28.94,2619.96,1.95,16027,72.08
2016-06-05,Jebel Ali,South America,tanker,2.55,9.76,1721.49,2.59,877,81.97
2015-02-15,Santos,North America,container,4.88,26.47,1860.92,2.93,15075,72.3
2021-11-21,Durban,Africa,container,5.47,17.45,2758.69,2.78,14638,73.82
2016-10-16,Savannah,South America,tanker,2.52,4.71,1887.52,1.46,7977,83.55
2015-01-11,Tanjung Priok,Europe,ro-ro,4.27,10.02,2314.5,3.14,20229,78.45
2017-02-19,New York/New Jersey,Asia,bulk,4.05,5.46,2863.17,3.18,13223,80.26
2023-05-21,New York/New Jersey,Africa,container,4.99,7.29,1480.24,2.01,9395,77.83
2022-02-13,Hamburg,Middle East,container,2.7,14.32,2146.48,2.57,9519,80.3
2017-09-03,Antwerp,North America,container,2.97,39.82,1681.54,1.7,20974,72.11
2024-01-28,New York/New Jersey,Middle East,tanker,2.91,45.37,2502.5,3.27,17275,70.57
2015-04-19,Los Angeles,Middle East,tanker,4.48,27.19,1688.67,2.12,16511,72.88
2016-09-11,Manzanillo,South America,tanker,3.04,29.49,2029.12,3.03,12575,75.07
2021-06-06,Ningbo,Europe,bulk,3.24,40.0,2307.02,2.47,22986,71.52
2024-03-10,Felixstowe,South America,bulk,4.46,6.07,2167.0,2.91,10853,79.26
2023-02-05,Busan,Europe,tanker,3.41,51.73,2969.77,1.44,22244,67.66
2020-06-21,Santos,North America,ro-ro,2.5,55.52,2386.31,3.3,26046,68.34
2016-09-25,Tanjung Priok,Africa,bulk,1.57,22.79,2568.71,2.3,5982,80.02
2024-04-21,Antwerp,Asia,container,4.61,25.4,1691.35,2.3,19771,73.16
2019-03-10,New York/New Jersey,North America,tanker,1.26,31.83,840.95,3.36,15401,77.93
2021-07-11,Long Beach,Europe,tanker,4.94,19.49,2141.83,2.65,9721,74.27
2022-11-27,Hamburg,Africa,bulk,7.25,20.75,1451.38,1.78,13901,69.28
2016-05-08,Valencia,Asia,bulk,4.17,23.32,2449.24,2.75,4579,74.66
2022-01-23,Valencia,Asia,bulk,2.76,48.61,2562.82,2.54,18490,69.9
2021-08-15,Houston,Middle East,container,0.87,16.55,1895.87,2.59,15011,83.3
2022-12-18,Shanghai,South America,ro-ro,7.89,19.25,2831.95,2.69,16977,68.44
2015-10-04,Felixstowe,Middle East,bulk,2.62,42.39,1719.14,3.34,15579,72.04
2019-04-21,Shanghai,Asia,bulk,2.71,20.47,1501.62,1.85,27382,78.44
2020-12-13,Rotterdam,Asia,bulk,2.43,12.98,2156.72,2.19,15965,81.25
2022-07-03,Ningbo,Middle East,bulk,4.36,49.61,2408.3,1.62,22435,66.4
2015-12-06,Singapore,Asia,container,0.2,26.0,2422.42,2.68,18200,81.8
2023-10-01,Valencia,Asia,container,0.81,21.02,2505.77,1.95,20652,82.07
2022-09-18,Busan,Middle East,tanker,2.44,44.1,2887.57,2.77,19279,71.89
2021-11-28,New York/New Jersey,Asia,ro-ro,3.77,4.99,1382.06,3.04,15576,80.96
2018-02-18,Antwerp,South America,bulk,1.32,23.87,2148.81,2.85,21260,80.2
2015-03-08,Tanjung Priok,North America,tanker,4.03,41.62,2140.04,2.49,24051,69.45
2021-05-16,Savannah,North America,ro-ro,4.52,7.99,2591.65,3.03,14511,78.56
2021-01-24,Los Angeles,Africa,container,5.88,6.17,1080.43,1.87,13499,76.39
2019-08-04,Savannah,North America,container,3.81,51.28,3108.67,2.89,20562,67.0
2024-01-28,Manzanillo,Middle East,container,1.09,18.39,1166.41,2.91,22116,82.3
2015-05-17,Houston,Asia,tanker,1.44,42.94,2628.46,1.67,19538,74.24
2023-09-24,Jebel Ali,North America,bulk,6.11,43.74,2074.53,1.47,22921,64.66
2018-04-22,Los Angeles,Middle East,tanker,3.17,21.82,1406.67,2.28,23580,77.11
2019-08-04,Singapore,Asia,container,5.07,45.06,2916.35,2.77,18379,66.34
2018-06-24,Los Angeles,North America,bulk,2.27,17.86,1929.61,2.1,19578,80.1
2018-07-29,Valencia,Asia,tanker,4.38,8.32,1907.99,1.86,15979,78.74
2016-02-28,Los Angeles,Europe,ro-ro,3.48,2.23,1509.1,2.07,13295,82.37
2015-12-27,New York/New Jersey,Asia,container,3.53,27.6,2310.53,3.01,16505,74.66
2021-08-15,Antwerp,Africa,bulk,5.32,3.15,2510.62,3.05,8183,78.42
2021-10-24,Colombo,Asia,ro-ro,2.19,10.16,2054.29,3.42,26031,82.57
2021-08-29,Long Beach,Middle East,tanker,4.8,42.99,2206.03,2.63,17416,67.5
2015-11-08,Santos,North America,ro-ro,0.2,31.49,2602.79,3.33,20659,80.15
2018-09-30,Houston,Middle East,container,3.71,49.21,2976.13,1.91,25675,67.82
2021-12-12,Colombo,Africa,tanker,4.94,6.67,2002.74,2.84,6731,78.12
2015-07-19,Hamburg,Africa,container,3.8,35.27,2561.15,2.42,15681,71.82
2015-12-13,Los Angeles,Middle East,tanker,3.31,23.04,1272.64,2.44,15777,76.47
2019-03-31,Ningbo,Africa,container,2.97,46.61,2998.85,2.3,22074,70.08
2018-12-30,Colombo,North America,container,4.64,27.85,1721.4,1.99,11990,72.36
2020-06-14,Busan,Europe,container,2.97,10.49,658.7,2.67,16309,80.91
2019-03-17,Felixstowe,North America,tanker,3.14,12.28,3565.17,1.68,14351,80.04
2016-04-03,New York/New Jersey,South America,tanker,2.15,21.35,2401.54,2.49,13823,79.3
2016-11-06,Hamburg,Africa,tanker,0.2,46.84,2880.04,2.62,25218,75.55
2018-06-03,Durban,Asia,tanker,5.22,54.12,1852.14,3.13,31875,63.32
2019-10-13,Busan,Africa,tanker,5.88,39.53,1793.59,1.97,20215,66.38
2017-11-19,Long Beach,Asia,ro-ro,2.72,25.12,2233.52,2.95,20375,77.02
2016-05-22,Long Beach,North America,ro-ro,4.33,11.58,1574.29,2.6,15638,77.87
2024-07-21,Colombo,South America,container,0.2,15.86,2477.04,0.93,22528,84.84
2015-05-17,Jebel Ali,South America,ro-ro,3.58,44.24,3011.68,2.7,20860,69.57
2016-02-28,New York/New Jersey,South America,ro-ro,3.56,12.51,1748.02,3.04,14092,79.13
2023-08-13,Santos,Asia,container,5.99,26.65,2616.34,3.68,25414,70.02
2019-09-29,Santos,South America,tanker,4.43,37.26,2387.03,3.07,29353,69.96
2017-06-18,Antwerp,Africa,bulk,0.6,20.8,1973.07,2.85,16929,82.56
2020-08-30,Ningbo,South America,tanker,0.2,17.65,1508.15,2.73,17142,84.3
2019-06-02,Los Angeles,North America,ro-ro,1.77,17.05,701.21,2.84,14615,81.34
2024-08-18,Valencia,Middle East,bulk,0.26,13.93,1263.55,1.89,25624,85.3
2021-07-25,Singapore,North America,bulk,0.77,31.75,1367.06,1.72,16689,78.93
2018-02-25,Busan,North America,container,3.84,36.88,2034.63,0.9,18125,71.26
2024-09-08,Antwerp,Middle East,tanker,1.66,37.51,2410.11,3.81,20511,75.43
2020-01-05,Houston,Middle East,bulk,4.26,4.45,1789.21,2.37,5999,80.15
2020-08-09,Savannah,Middle East,tanker,0.73,51.98,3438.81,3.14,16252,72.95
2018-08-12,Colombo,North America,bulk,5.76,18.31,2770.19,1.73,6177,72.99
2017-12-10,Hamburg,Europe,tanker,3.65,31.04,3032.96,2.84,20551,73.39
2021-06-27,Savannah,North America,container,5.96,5.61,1720.56,4.21,10532,76.4
2015-08-16,Colombo,North America,ro-ro,3.71,33.87,1139.55,2.73,16650,72.42
2015-11-29,Busan,Europe,container,7.37,6.4,3122.06,2.2,19660,73.34
2023-02-12,Manzanillo,Asia,bulk,1.92,22.56,2042.42,1.84,18812,79.39
2015-04-12,Houston,North America,container,0.2,11.58,1267.61,2.74,13513,86.13
2022-07-17,Jebel Ali,Middle East,bulk,4.31,28.05,1685.83,3.12,11964,72.96
2017-09-03,Tanjung Priok,North America,tanker,1.25,17.59,2259.91,2.4,14379,82.22
2021-07-25,Valencia,Asia,ro-ro,4.53,53.5,2039.94,2.52,25815,64.89
2021-05-09,Colombo,Europe,container,4.97,33.1,2447.16,2.36,14478,70.13
2018-05-13,Colombo,Africa,ro-ro,6.39,11.08,1353.7,2.69,12689,73.9
2021-02-14,Rotterdam,Middle East,container,3.11,31.81,3451.41,2.39,12824,74.24
2019-07-14,Hamburg,Middle East,bulk,0.2,32.46,1904.59,2.4,16120,79.86
2015-03-01,Houston,Middle East,tanker,0.2,36.42,2886.75,1.76,17440,78.67
2021-12-12,Manzanillo,Europe,container,4.64,39.64,2132.32,3.08,13052,68.83
2020-01-05,Valencia,Middle East,container,3.73,6.82,2369.64,2.6,14489,80.49
2017-06-25,Los Angeles,Middle East,container,3.14,36.24,1329.46,2.08,18601,72.85
2016-10-16,Busan,Europe,bulk,6.35,53.05,2322.7,2.11,29476,61.39
2015-02-15,Rotterdam,Europe,ro-ro,7.67,34.7,3211.63,2.47,18199,64.25
2018-04-22,Savannah,Africa,bulk,3.06,35.64,2036.53,2.11,22109,73.19
2016-05-01,Busan,South America,container,2.0,29.11,1961.05,2.17,12252,77.27
2024-08-04,Los Angeles,Africa,tanker,1.93,39.85,2782.12,1.64,23973,74.18
2016-11-06,Felixstowe,North America,container,1.61,45.06,2720.53,3.15,14215,73.26
2024-11-17,Felixstowe,Europe,tanker,3.93,8.73,1245.04,2.92,13912,79.52
2021-07-11,Durban,South America,container,3.88,43.76,2672.0,2.55,18457,69.11
2021-02-21,Colombo,Africa,ro-ro,2.4,28.83,3145.69,1.83,15727,76.55
2024-03-24,Rotterdam,Africa,container,5.89,20.39,1724.62,2.0,23876,72.1
2022-06-26,Durban,South America,container,3.25,21.0,1556.53,2.56,12866,77.2
2015-12-27,Singapore,Europe,ro-ro,4.68,34.8,508.38,1.68,19104,70.2
2019-03-31,New York/New Jersey,South America,ro-ro,2.05,14.92,1467.02,1.99,11862,81.42
2018-01-14,Manzanillo,South America,ro-ro,6.56,29.7,3222.75,3.39,25711,67.97
2018-05-20,Manzanillo,Asia,tanker,4.84,24.7,2053.47,2.02,17759,72.91
2021-02-07,Long Beach,Africa,container,2.61,33.47,687.08,2.6,14487,74.74
2017-09-17,Rotterdam,Africa,ro-ro,5.04,42.44,1241.34,2.84,18649,67.19
2018-03-11,Los Angeles,North America,bulk,2.21,62.52,2703.01,1.36,21923,66.82
2019-03-10,Tanjung Priok,Asia,bulk,3.43,51.36,1904.39,2.23,19682,67.73
2019-06-30,Houston,Africa,bulk,5.52,19.82,2699.13,1.35,17720,73.01
2016-02-28,Shanghai,North America,tanker,2.04,50.11,2545.41,3.12,17662,70.89
2020-06-21,Santos,Asia,bulk,5.29,19.2,1276.06,1.94,17063,73.66
2017-07-30,Manzanillo,Africa,container,5.51,28.5,1561.66,1.6,11187,70.43
2016-04-17,Felixstowe,Asia,bulk,2.12,23.66,1900.57,2.38,7800,78.66
2015-03-15,Houston,Africa,container,5.81,1.66,1491.8,0.94,16392,77.88
2017-07-02,Long Beach,Africa,bulk,1.88,45.91,3117.71,1.91,22899,72.47
2015-12-27,Shanghai,Africa,bulk,3.84,38.59,2207.9,2.82,21196,70.74
2019-04-21,Houston,Europe,ro-ro,3.07,8.5,2400.28,2.02,4673,81.31
2024-10-06,Busan,Europe,container,3.5,24.58,2057.22,1.8,14919,75.63
2019-10-13,Busan,Africa,bulk,5.58,43.46,2672.62,2.46,19043,65.8
2015-10-25,Houston,South America,container,5.99,12.39,1552.65,2.17,13022,74.3
2023-03-12,Singapore,North America,ro-ro,0.2,4.7,1035.65,2.91,15243,88.19
2019-12-22,Jebel Ali,Europe,container,5.83,23.74,1790.07,1.6,17428,71.22
2016-02-14,Busan,Africa,bulk,5.38,54.22,3335.4,3.47,16319,62.97
2023-08-20,Valencia,Middle East,tanker,4.47,36.59,1481.33,2.82,25399,70.08
2022-10-23,Colombo,North America,bulk,2.41,44.43,2319.03,2.65,17373,71.85
2017-08-06,New York/New Jersey,Africa,container,0.25,48.2,2287.46,4.0,18488,75.04
2018-03-04,Tanjung Priok,North America,ro-ro,2.72,20.9,1451.54,2.48,13467,78.29
2016-06-12,Santos,Asia,ro-ro,3.63,17.02,2318.32,2.08,10317,77.63
2015-10-18,Rotterdam,South America,bulk,3.63,11.69,1156.92,2.57,16189,79.23
2017-05-07,Los Angeles,Asia,bulk,1.51,29.95,2643.51,2.32,17540,78.0
2020-05-31,New York/New Jersey,South America,ro-ro,0.9,2.85,1507.78,2.55,14582,87.34
2022-09-11,Rotterdam,Europe,container,3.9,13.16,1287.65,2.52,18976,78.25
2018-12-23,Savannah,Middle East,ro-ro,4.69,23.41,2175.37,2.73,20433,73.6
2015-04-12,Manzanillo,North America,tanker,0.83,20.96,1778.96,2.5,12972,82.05
2022-12-18,Durban,Asia,ro-ro,6.64,34.21,967.34,2.65,24211,66.46
2022-09-18,Valencia,North America,ro-ro,3.22,24.44,1352.59,2.8,20977,76.23
2019-08-04,Jebel Ali,Europe,container,5.34,39.3,1649.22,2.34,14772,67.53
2022-09-25,Busan,Asia,container,2.11,10.95,2442.07,3.03,17543,82.5
2020-12-13,Colombo,Asia,tanker,6.33,9.65,1961.09,3.57,12742,74.45
2020-11-22,Long Beach,Middle East,ro-ro,5.1,49.97,2118.17,2.17,13436,64.81
2022-09-04,Antwerp,Africa,tanker,2.58,6.05,935.3,2.64,18898,83.02
2018-09-16,Hamburg,South America,ro-ro,4.96,14.64,1757.63,2.67,7144,75.69
2021-10-03,Los Angeles,Asia,ro-ro,2.49,37.63,2354.83,2.69,24948,73.73
2018-04-15,Valencia,Europe,bulk,5.06,63.85,1701.27,2.73,25664,60.72
2018-04-22,Jebel Ali,Europe,ro-ro,5.27,18.66,943.43,3.58,9040,73.86
2017-04-23,New York/New Jersey,Asia,bulk,1.88,11.38,1427.71,3.05,15850,82.83
2020-01-05,Antwerp,Middle East,bulk,0.52,29.44,2392.48,2.8,12870,80.13
